t,eyebrows_interp,pitch
14.236,0.6473838287911268,131.9530436754212
14.238,0.6486763900804919,132.3505049849378
14.24,0.6499689513698582,132.80062951176933
14.242,0.6512615126592246,133.2447239843349
14.244,0.6525540739485898,133.623542568115
14.246,0.653846635237956,133.90438594481077
14.248,0.6551391965273212,134.07684841793665
14.25,0.6564317578166876,134.15546917929086
14.252,0.6577243191060539,134.15881333339078
14.254,0.6590168803954191,134.11093739389975
14.256,0.6603094416847853,134.04033307723287
14.258,0.6616020029741505,133.97169361520722
14.26,0.6628945642635169,133.91545640231428
14.262,0.6641871255528832,133.87609782162758
14.264,0.6654796868422483,133.8523029907433
14.266,0.6667722481316147,133.8379754394594
14.268,0.646522121264862,133.82795756497495
14.27,0.615500650320063,133.8193986116281
14.272,0.5844791793752364,133.8113076716341
14.274,0.5534577084304375,133.80488896914528
14.276,0.5224362374856109,133.8021013497009
14.278,0.4914147665407843,133.80352936623697
14.28,0.46039329559598535,133.81013159134218
14.282,0.42937182465115875,133.8235336395396
14.284,0.39835035370633226,133.84526078944185
14.286,0.36732888276153325,133.87552752753857
14.288,0.3363074118167067,133.91450748636035
14.29,0.3052859408719077,133.96159589850086
14.292,0.27426446992708114,134.01444351331256
14.294,0.2432429989822546,134.06909479165247
14.296,0.2122215280374556,134.12162279320313
14.298,0.18120005709262904,134.16845207904998
14.3,0.1501785861478024,134.20552074366248
14.302,0.15147114743717133,134.2296794020352
14.304,0.15276370872654138,134.23920547545202
14.306,0.15405627001591032,134.23389339739586
14.308,0.15534883130528038,134.2133334243988
14.31,0.15664139259465043,134.17835176019548
14.312,0.15793395388401935,134.13029454529195
14.314,0.15922651517338943,134.07060074450737
14.316,0.16051907646275948,134.0003393738748
14.318,0.1618116377521284,133.9219067500132
14.32,0.16310419904149848,133.8382435411886
14.322,0.1643967603308674,133.75218241658365
14.324,0.16568932162023745,133.66655093208882
14.326,0.16698188290960753,133.58493644549935
14.328,0.16827444419897644,133.51000755804253
14.33,0.1695670054883465,133.44065018573804
14.332,0.17085956677771658,133.3733963924364
14.334,0.17042871301459755,133.30313771304745
14.336,0.1665510291464947,133.22324959885412
14.338,0.1626733452783953,133.12602046249688
14.34,0.15879566141029244,133.00672098534216
14.342,0.15491797754218958,132.86335874786732
14.344,0.15104029367409016,132.69573314243505
14.346,0.1471626098059873,132.50460637449373
14.348,0.14328492593788444,132.2898487944155
14.35,0.13940724206978503,132.0527272869935
14.352,0.13552955820168217,131.7993232899722
14.354,0.13165187433358275,131.5433373350106
14.356,0.1277741904654799,131.30726947140045
14.358,0.12389650659737703,131.11212706899258
14.36,0.12001882272927761,130.96931008488957
14.362,0.11614113886117475,130.87967594671665
14.364,0.11226345499307189,130.83699439669894
14.366,0.10838577112497248,130.82797946817075
14.368,0.09847613457316245,130.8357233449637
14.37,0.0855505216795063,130.84602968045607
14.372,0.07262490878583869,130.8499376043921
14.374,0.05969929589217107,130.84043899156842
14.376,0.04677368299851493,130.8101309219395
14.378,0.033848070104847305,130.75254582640227
14.38,0.02092245721117969,130.6634671642085
14.382,0.007996844317523552,130.5389076300082
14.384,-0.004928768576144077,130.37527291968226
14.386,-0.017854381469800215,130.17112809450467
14.388,-0.03077999436346783,129.92663615362403
14.39,-0.043705607257135445,129.6413670522783
14.392,-0.0566312201507916,129.3171184946156
14.394,-0.06955683304445921,128.95984469459884
14.396,-0.08248244593812683,128.57962840999824
14.398,-0.09540805883178298,128.19477962566793
14.4,-0.1083336717254506,127.83186702221374
14.402,-0.08765269109558828,127.51888250409228
14.404,-0.06697171046570757,127.27616136125978
14.406,-0.046290729835826896,127.10714476260034
14.408,-0.025609749205964566,127.00246668240308
14.41,-0.004928768576083889,126.9470110111048
14.412,0.015752212053796802,126.92600697593052
14.414,0.03643319268365912,126.92702308649751
14.416,0.05711417331353981,126.94401436005964
14.418,0.07779515394340213,126.97632508591424
14.42,0.09847613457328282,127.02476389527814
14.422,0.11915711520316351,127.08888732865977
14.424,0.13983809583302587,127.1674042818062
14.426,0.16051907646290653,127.2590177666118
14.428,0.1812000570927872,127.36247673773548
14.43,0.20188103772264954,127.47604486950206
14.432,0.2225620183525302,127.59709620914091
14.434,0.23117909361498085,127.72239299823958
14.436,0.21566835814256208,127.84761139242072
14.438,0.20015762267014328,127.96794795894276
14.44,0.18464688719773828,128.07932919260364
14.442,0.16913615172531948,128.17946299599444
14.444,0.15362541625290072,128.2672457661346
14.446,0.13811468078049569,128.3425103868862
14.448,0.1226039453080769,128.40559044483552
14.45,0.10709320983567189,128.45712373179845
14.452,0.09158247436325309,128.49722633343663
14.454,0.07607173889083432,128.5254367156223
14.456,0.06056100341842929,128.54114227656007
14.458,0.045050267946010525,128.54366084187308
14.46,0.02953953247359173,128.53047449036006
14.462,0.014028797001186727,128.49726870529116
14.464,-0.0014819384712320693,128.44024345267076
14.466,-0.0169926739436371,128.35727793938503
14.468,-0.03767365457351915,128.24825516437176
14.47,-0.06093975778213632,128.1155529158721
14.472,-0.08420586099073282,127.96383666146689
14.474,-0.10747196419934998,127.79896117188471
14.476,-0.13073806740796715,127.62533383296228
14.478,-0.15400417061656363,127.44513402819736
14.48,-0.1772702738251808,127.2594540418133
14.482,-0.2005363770337773,127.06879876368494
14.484,-0.22380248024239446,126.87267931684954
14.486,-0.24706858345101163,126.67110088244296
14.488,-0.27033468665960814,126.46599392736732
14.49,-0.2936007898682253,126.26175995497891
14.492,-0.31686689307684246,126.0638559687369
14.494,-0.34013299628543897,125.87789122383504
14.496,-0.36339909949405613,125.70873731382407
14.498,-0.38666520270265264,125.55907016706452
14.5,-0.4099313059112698,125.42753826408833
14.502,-0.36986190594086743,125.3099310423948
14.504,-0.3297925059705007,125.20098591594116
14.506,-0.2897231060000983,125.09506007715387
14.508,-0.24965370602973158,124.98722879432528
14.51,-0.2095843060593292,124.87589952736845
14.512,-0.16951490608892686,124.76192271782404
14.514,-0.1294455061185601,124.64589037052508
14.516,-0.08937610614815777,124.52822778868988
14.518,-0.0493067061777554,124.4097770409465
14.52,-0.009237306207388607,124.28986745672314
14.522,0.030832093763013713,124.16400136974704
14.524,0.0709014937333805,124.02539343781234
14.526,0.11097089370378288,123.86852035948073
14.528,0.15104029367418514,123.69022885531996
14.53,0.191109693644552,123.48851891051932
14.532,0.23117909361495426,123.2639437016799
14.534,0.26047714950728146,123.02119379386365
14.536,0.2682325172434803,122.76874883167396
14.538,0.275987884979686,122.51648976787112
14.54,0.28374325271588485,122.27573276960004
14.542,0.2914986204520905,122.056665995728
14.544,0.2992539881882963,121.86571753164776
14.546,0.3070093559244951,121.70458160376894
14.548,0.31476472366070085,121.5719158363202
14.55,0.3225200913969065,121.46490935218402
14.552,0.3302754591331054,121.38023559532606
14.554,0.3380308268693111,121.31281452714146
14.556,0.3457861946055099,121.25678647513055
14.558,0.35354156234171563,121.20631569423426
14.56,0.3612969300779214,121.1567625425297
14.562,0.3690522978141202,121.10385719981372
14.564,0.3768076655503259,121.04336746440832
14.566,0.38456303328653163,120.97021745541574
14.568,0.39145669349648415,120.87895335995988
14.57,0.3979194999433198,120.7661030003836
14.572,0.4043823063901497,120.63359411383344
14.574,0.4108451128369854,120.48647450782843
14.576,0.41730791928382105,120.28560902913438
14.578,0.42377072573065094,120.08656847170052
14.58,0.4302335321774866,119.89577157956644
14.582,0.4366963386243223,119.7196370967714
14.584,0.44315914507115217,119.56458376735463
14.586,0.44962195151798784,119.43703033535546
14.588,0.45608475796481773,119.34339554481308
14.59,0.4625475644116534,119.29009813976676
14.592,0.46901037085848907,119.2835568642558
14.594,0.47547317730531896,119.33019046231944
14.596,0.48193598375215463,119.43641767799696
14.598,0.48839879019899024,119.60865725532756
14.6,0.4948615966458202,
14.602,0.5181276998544263,
14.604,0.5413938030630118,
14.606,0.564659906271618,
14.608,0.5879260094802241,
14.61,0.6111921126888096,
14.612,0.6344582158974157,
14.614,0.6577243191060218,
14.616,0.6809904223146074,
14.618,0.7042565255232135,
14.62,0.727522628731799,
14.622,0.7507887319404052,
14.624,0.7740548351490113,
14.626,0.7973209383575968,
14.628,0.8205870415662029,
14.63,0.843853144774809,
14.632,0.8671192479833945,
14.634,0.877459738298319,
14.636,0.8619490028259288,
14.638,0.8464382673535247,
14.64,0.8309275318811206,
14.642,0.8154167964087302,
14.644,0.7999060609363261,
14.646,0.784395325463922,
14.648,0.7688845899915318,
14.65,0.7533738545191276,
14.652,0.7378631190467373,
14.654,0.7223523835743333,
14.656,0.7068416481019291,
14.658,0.6913309126295388,
14.66,0.6758201771571347,
14.662,0.6603094416847306,
14.664,0.6447987062123404,
14.666,0.6292879707399361,
14.668,0.6379050460023893,
14.67,0.6585860266322663,
14.672,0.6792670072621433,
14.674,0.699947987892002,
14.676,0.720628968521879,
14.678,0.741309949151756,
14.68,0.7619909297816146,
14.682,0.7826719104114916,
14.684,0.8033528910413503,
14.686,0.8240338716712273,
14.688,0.8447148523011043,
14.69,0.865395832930963,
14.692,0.88607681356084,
14.694,0.906757794190717,
14.696,0.9274387748205757,
14.698,0.9481197554504527,
14.7,0.9688007360803114,
14.702,0.9649230522122085,
14.704,0.9610453683441057,
14.706,0.9571676844760063,
14.708,0.9532900006079034,
14.71,0.9494123167398005,
14.712,0.9455346328717011,
14.714,0.9416569490035983,
14.716,0.9377792651354989,
14.718,0.9339015812673961,
14.72,0.9300238973992933,
14.722,0.9261462135311938,
14.724,0.9222685296630909,
14.726,0.9183908457949881,
14.728,0.9145131619268887,
14.73,0.9106354780587859,
14.732,0.9067577941906865,
14.734,0.9007258415069712,
14.736,0.8903853511920369,
14.738,0.8800448608771118,
14.74,0.8697043705621775,
14.742,0.8593638802472432,
14.744,0.8490233899323181,
14.746,0.8386828996173838,
14.748,0.8283424093024587,
14.75,0.8180019189875244,
14.752,0.80766142867259,
14.754,0.7973209383576649,
14.756,0.7869804480427307,
14.758,0.7766399577278056,
14.76,0.7662994674128714,
14.762,0.755958977097937,
14.764,0.7456184867830119,
14.766,0.7352779964680776,
14.768,0.73096945883685,
14.77,0.7296768975474812,
14.772,0.728384336258111,
14.774,0.7270917749687422,
14.776,0.7257992136793721,
14.778,0.724506652390002,
14.78,0.7232140911006331,
14.782,0.721921529811263,
14.784,0.720628968521893,
14.786,0.719336407232524,
14.788,0.718043845943154,
14.79,0.716751284653785,
14.792,0.715458723364415,
14.794,0.7141661620750449,
14.796,0.712873600785676,
14.798,0.7115810394963059,
14.8,0.7102884782069359,
14.802,0.7102884782069395,
14.804,0.7102884782069432,
14.806,0.7102884782069468,
14.808,0.7102884782069505,
14.81,0.7102884782069542,
14.812,0.7102884782069578,
14.814,0.7102884782069615,
14.816,0.7102884782069652,
14.818,0.7102884782069689,
14.82,0.7102884782069726,
14.822,0.7102884782069763,
14.824,0.7102884782069799,
14.826,0.7102884782069836,
14.828,0.7102884782069873,
14.83,0.7102884782069909,
14.832,0.7102884782069946,
14.834,0.7102884782069946,
14.836,0.7102884782069873,
14.838,0.7102884782069799,
14.84,0.7102884782069725,
14.842,0.7102884782069652,
14.844,0.7102884782069578,
14.846,0.7102884782069505,
14.848,0.7102884782069432,
14.85,0.7102884782069359,
14.852,0.7102884782069284,
14.854,0.7102884782069211,
14.856,0.7102884782069138,
14.858,0.7102884782069064,
14.86,0.7102884782068991,
14.862,0.7102884782068917,
14.864,0.7102884782068843,
14.866,0.710288478206877,
14.868,0.7189055534693232,
14.87,0.7318311663629904,
14.872,0.744756779256669,
14.874,0.7576823921503477,
14.876,0.7706080050440148,
14.878,0.7835336179376935,
14.88,0.7964592308313722,
14.882,0.8093848437250394,
14.884,0.822310456618718,
14.886,0.8352360695123852,
14.888,0.8481616824060638,
14.89,0.8610872952997425,
14.892,0.8740129081934097,
14.894,0.8869385210870884,
14.896,0.8998641339807669,
14.898,0.9127897468744341,
14.9,0.9257153597681128,
14.902,0.9244227984787439,
14.904,0.9231302371893738,
14.906,0.9218376759000038,
14.908,0.9205451146106348,
14.91,0.9192525533212648,
14.912,0.9179599920318947,
14.914,0.9166674307425258,
14.916,0.9153748694531557,
14.918,0.9140823081637869,
14.92,0.9127897468744167,
14.922,0.9114971855850467,
14.924,0.9102046242956778,
14.926,0.9089120630063078,
14.928,0.9076195017169376,
14.93,0.9063269404275688,
14.932,0.9050343791381987,
14.934,0.9071886479538056,
14.936,0.9162365769793814,
14.938,0.9252845060049572,
14.94,0.9343324350305249,
14.942,0.9433803640561007,
14.944,0.9524282930816764,
14.946,0.9614762221072443,
14.948,0.97052415113282,
14.95,0.9795720801583877,
14.952,0.9886200091839635,
14.954,0.9976679382095393,
14.956,1.006715867235107,
14.958,1.015763796260683,
14.96,1.0248117252862585,
14.962,1.0338596543118264,
14.964,1.0429075833374022,
14.966,1.0519555123629698,
14.968,1.048939536021124,
14.97,1.0398916069955593,
14.972,1.0308436779700025,
14.974,1.0217957489444378,
14.976,1.0127478199188729,
14.978,1.0036998908933163,
14.98,0.9946519618677515,
14.982,0.9856040328421948,
14.984,0.9765561038166299,
14.986,0.9675081747910652,
14.988,0.9584602457655085,
14.99,0.9494123167399438,
14.992,0.940364387714379,
14.994,0.9313164586888223,
14.996,0.9222685296632575,
14.998,0.9132206006377008,
15.0,0.904172671612136,
15.002,0.9028801103227623,
15.004,0.9015875490333897,
15.006,0.900294987744016,
15.008,0.8990024264546433,
15.01,0.8977098651652695,
15.012,0.8964173038758958,
15.014,0.8951247425865232,
15.016,0.8938321812971495,
15.018,0.8925396200077758,
15.02,0.8912470587184032,
15.022,0.8899544974290293,
15.024,0.8886619361396567,
15.026,0.887369374850283,
15.028,0.8860768135609093,
15.03,0.8847842522715367,
15.032,0.883491690982163,
15.034,0.8852151060346493,
15.036,0.8929704737708407,
15.038,0.900725841507039,
15.04,0.9084812092432306,
15.042,0.916236576979429,
15.044,0.9239919447156273,
15.046,0.9317473124518187,
15.048,0.9395026801880172,
15.05,0.9472580479242155,
15.052,0.955013415660407,
15.054,0.9627687833966054,
15.056,0.9705241511327969,
15.058,0.9782795188689952,
15.06,0.9860348866051936,
15.062,0.9937902543413851,
15.064,1.0015456220775834,
15.066,1.009300989813782,
15.068,1.0196414801287172,
15.07,1.0312745317330332,
15.072,1.0429075833373387,
15.074,1.0545406349416546,
15.076,1.0661736865459706,
15.078,1.0778067381502763,
15.08,1.089439789754592,
15.082,1.101072841358908,
15.084,1.1127058929632136,
15.086,1.1243389445675296,
15.088,1.135971996171835,
15.09,1.147605047776151,
15.092,1.159238099380467,
15.094,1.1708711509847727,
15.096,1.1825042025890886,
15.098,1.1941372541934046,
15.1,1.20577030579771,
15.102,1.174748834852891,
15.104,1.1437273639080991,
15.106,1.11270589296328,
15.108,1.0816844220184607,
15.11,1.0506629510736691,
15.112,1.01964148012885,
15.114,0.9886200091840307,
15.116,0.957598538239239,
15.118,0.9265770672944198,
15.12,0.8955555963496282,
15.122,0.864534125404809,
15.124,0.8335126544599898,
15.126,0.8024911835151981,
15.128,0.7714697125703789,
15.13,0.7404482416255598,
15.132,0.709426770680768,
15.134,0.6857298137090353,
15.136,0.6766818846834638,
15.138,0.6676339556578843,
15.14,0.6585860266323049,
15.142,0.6495380976067334,
15.144,0.640490168581154,
15.146,0.6314422395555745,
15.148,0.6223943105300032,
15.15,0.6133463815044237,
15.152,0.6042984524788522,
15.154,0.5952505234532728,
15.156,0.5862025944276933,
15.158,0.5771546654021218,
15.16,0.5681067363765424,
15.162,0.5590588073509629,
15.164,0.5500108783253915,
15.166,0.540962949299812,
15.168,0.5465640482204062,
15.17,0.5594896611140848,
15.172,0.5724152740077635,
15.174,0.5853408869014306,
15.176,0.5982664997951093,
15.178,0.6111921126887879,
15.18,0.6241177255824552,
15.182,0.6370433384761338,
15.184,0.6499689513698009,
15.186,0.6628945642634796,
15.188,0.6758201771571583,
15.19,0.6887457900508254,
15.192,0.701671402944504,
15.194,0.7145970158381827,
15.196,0.7275226287318499,
15.198,0.7404482416255285,
15.2,0.7533738545191957,
15.202,0.7546664158085621,
15.204,0.7559589770979285,
15.206,0.7572515383872938,
15.208,0.7585440996766601,
15.21,0.7598366609660265,
